block,style,policy,default_uid,style_uid,offset_ms,tol_ms,f1,hits,twice_hits,den,default_cuts,style_cuts,default_total,style_total,phone_null_f1,grid_f1,word_warp_f1,duration_warp_f1,strict_phone_sequence
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,asr_3408,ex03_default_00037,ex03_laughing_00037,0.0,40.0,0.8070175438596491,23,46,57,25,32,34,46,,,0.7948717948717948,0.65,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,asr_3408,ex03_default_00037,ex03_laughing_00037,12.5,20.0,0.7719298245614035,22,44,57,25,32,34,46,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,asr_3408,ex03_default_00037,ex03_laughing_00037,12.5,40.0,0.7719298245614035,22,44,57,25,32,34,46,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3408,ex03_default_00037,ex03_laughing_00037,0.0,20.0,0.5185185185185185,7,14,27,12,15,21,22,0.3592592592592593,0.2730769230769231,0.47619047619047616,0.23255813953488372,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3408,ex03_default_00037,ex03_laughing_00037,0.0,40.0,0.5925925925925926,8,16,27,12,15,21,22,,,0.6190476190476191,0.4186046511627907,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3408,ex03_default_00037,ex03_laughing_00037,12.5,20.0,0.5185185185185185,7,14,27,12,15,21,22,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3408,ex03_default_00037,ex03_laughing_00037,12.5,40.0,0.5185185185185185,7,14,27,12,15,21,22,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,intent_3408_last,ex03_default_00037,ex03_laughing_00037,0.0,20.0,0.7428571428571429,13,26,35,16,19,24,28,0.47285714285714286,0.41965861344537814,0.56,0.2692307692307692,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,intent_3408_last,ex03_default_00037,ex03_laughing_00037,0.0,40.0,0.7428571428571429,13,26,35,16,19,24,28,,,0.76,0.6153846153846154,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,intent_3408_last,ex03_default_00037,ex03_laughing_00037,12.5,20.0,0.7428571428571429,13,26,35,16,19,24,28,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,intent_3408_last,ex03_default_00037,ex03_laughing_00037,12.5,40.0,0.7428571428571429,13,26,35,16,19,24,28,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,speaker_count_3408_last,ex03_default_00037,ex03_laughing_00037,0.0,20.0,0.75,6,12,16,8,8,12,13,0.271875,0.2038562091503268,0.3333333333333333,0.16,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,speaker_count_3408_last,ex03_default_00037,ex03_laughing_00037,0.0,40.0,0.75,6,12,16,8,8,12,13,,,0.5,0.4,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,speaker_count_3408_last,ex03_default_00037,ex03_laughing_00037,12.5,20.0,0.75,6,12,16,8,8,12,13,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,speaker_count_3408_last,ex03_default_00037,ex03_laughing_00037,12.5,40.0,0.75,6,12,16,8,8,12,13,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3407,ex03_default_00037,ex03_laughing_00037,0.0,20.0,0.75,12,24,32,16,16,23,24,0.40625,0.3630040322580645,0.4782608695652174,0.2553191489361702,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3407,ex03_default_00037,ex03_laughing_00037,0.0,40.0,0.8125,13,26,32,16,16,23,24,,,0.7391304347826086,0.46808510638297873,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3407,ex03_default_00037,ex03_laughing_00037,12.5,20.0,0.6875,11,22,32,16,16,23,24,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3407,ex03_default_00037,ex03_laughing_00037,12.5,40.0,0.8125,13,26,32,16,16,23,24,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3409,ex03_default_00037,ex03_laughing_00037,0.0,20.0,0.5217391304347826,6,12,23,10,13,16,19,0.3456521739130435,0.27210615471485033,0.45714285714285713,0.11428571428571428,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3409,ex03_default_00037,ex03_laughing_00037,0.0,40.0,0.6956521739130435,8,16,23,10,13,16,19,,,0.6857142857142857,0.2857142857142857,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3409,ex03_default_00037,ex03_laughing_00037,12.5,20.0,0.5217391304347826,6,12,23,10,13,16,19,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,laughing,emotion_3409,ex03_default_00037,ex03_laughing_00037,12.5,40.0,0.6956521739130435,8,16,23,10,13,16,19,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,asr_3408,ex03_default_00037,ex03_enunciated_00037,0.0,20.0,0.7692307692307693,25,50,65,27,38,34,47,0.49230769230769234,0.5916848776223775,0.5925925925925926,0.49382716049382713,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,asr_3408,ex03_default_00037,ex03_enunciated_00037,0.0,40.0,0.8,26,52,65,27,38,34,47,,,0.7901234567901234,0.6666666666666666,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,asr_3408,ex03_default_00037,ex03_enunciated_00037,12.5,20.0,0.7692307692307693,25,50,65,27,38,34,47,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,asr_3408,ex03_default_00037,ex03_enunciated_00037,12.5,40.0,0.8307692307692308,27,54,65,27,38,34,47,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3408,ex03_default_00037,ex03_enunciated_00037,0.0,20.0,0.6060606060606061,10,20,33,14,19,21,25,0.31363636363636366,0.35155334861217213,0.34782608695652173,0.34782608695652173,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3408,ex03_default_00037,ex03_enunciated_00037,0.0,40.0,0.6666666666666666,11,22,33,14,19,21,25,,,0.7391304347826086,0.5217391304347826,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3408,ex03_default_00037,ex03_enunciated_00037,12.5,20.0,0.5454545454545454,9,18,33,14,19,21,25,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3408,ex03_default_00037,ex03_enunciated_00037,12.5,40.0,0.6666666666666666,11,22,33,14,19,21,25,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,intent_3408_last,ex03_default_00037,ex03_enunciated_00037,0.0,20.0,0.6046511627906976,13,26,43,17,26,24,34,0.372093023255814,0.3442013154803852,0.5517241379310345,0.3793103448275862,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,intent_3408_last,ex03_default_00037,ex03_enunciated_00037,0.0,40.0,0.7441860465116279,16,32,43,17,26,24,34,,,0.7586206896551724,0.5517241379310345,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,intent_3408_last,ex03_default_00037,ex03_enunciated_00037,12.5,20.0,0.5116279069767442,11,22,43,17,26,24,34,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,intent_3408_last,ex03_default_00037,ex03_enunciated_00037,12.5,40.0,0.7441860465116279,16,32,43,17,26,24,34,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,speaker_count_3408_last,ex03_default_00037,ex03_enunciated_00037,0.0,20.0,0.8,8,16,20,9,11,12,14,0.325,0.23933583959899743,0.46153846153846156,0.15384615384615385,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,speaker_count_3408_last,ex03_default_00037,ex03_enunciated_00037,0.0,40.0,0.8,8,16,20,9,11,12,14,,,0.7692307692307693,0.38461538461538464,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,speaker_count_3408_last,ex03_default_00037,ex03_enunciated_00037,12.5,20.0,0.7,7,14,20,9,11,12,14,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,speaker_count_3408_last,ex03_default_00037,ex03_enunciated_00037,12.5,40.0,0.9,9,18,20,9,11,12,14,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3407,ex03_default_00037,ex03_enunciated_00037,0.0,20.0,0.6842105263157895,13,26,38,17,21,23,27,0.3763157894736842,0.32396122843491265,0.36,0.32,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3407,ex03_default_00037,ex03_enunciated_00037,0.0,40.0,0.6842105263157895,13,26,38,17,21,23,27,,,0.76,0.6,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3407,ex03_default_00037,ex03_enunciated_00037,12.5,20.0,0.5789473684210527,11,22,38,17,21,23,27,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3407,ex03_default_00037,ex03_enunciated_00037,12.5,40.0,0.7368421052631579,14,28,38,17,21,23,27,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3409,ex03_default_00037,ex03_enunciated_00037,0.0,20.0,0.5925925925925926,8,16,27,11,16,16,20,0.312962962962963,0.2049145299145299,0.2222222222222222,0.2777777777777778,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3409,ex03_default_00037,ex03_enunciated_00037,0.0,40.0,0.5925925925925926,8,16,27,11,16,16,20,,,0.6111111111111112,0.4444444444444444,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3409,ex03_default_00037,ex03_enunciated_00037,12.5,20.0,0.5185185185185185,7,14,27,11,16,16,20,,,,,False
ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,enunciated,emotion_3409,ex03_default_00037,ex03_enunciated_00037,12.5,40.0,0.5925925925925926,8,16,27,11,16,16,20,,,,,False
ex03::WHAT IS TAI CHI,happy,asr_3408,ex03_default_00175,ex03_happy_00175,0.0,20.0,0.9565217391304348,11,22,23,11,12,11,12,0.5282608695652173,0.4333333333333334,0.782608695652174,0.5217391304347826,True
ex03::WHAT IS TAI CHI,happy,asr_3408,ex03_default_00175,ex03_happy_00175,0.0,40.0,0.9565217391304348,11,22,23,11,12,11,12,,,0.9565217391304348,0.782608695652174,True
ex03::WHAT IS TAI CHI,happy,asr_3408,ex03_default_00175,ex03_happy_00175,12.5,20.0,0.8695652173913043,10,20,23,11,12,11,12,,,,,True
ex03::WHAT IS TAI CHI,happy,asr_3408,ex03_default_00175,ex03_happy_00175,12.5,40.0,0.9565217391304348,11,22,23,11,12,11,12,,,,,True
ex03::WHAT IS TAI CHI,happy,emotion_3408,ex03_default_00175,ex03_happy_00175,0.0,20.0,1.0,5,10,10,5,5,5,5,0.38499999999999995,0.21222222222222226,0.8,0.4,True
ex03::WHAT IS TAI CHI,happy,emotion_3408,ex03_default_00175,ex03_happy_00175,0.0,40.0,1.0,5,10,10,5,5,5,5,,,0.8,0.6,True
ex03::WHAT IS TAI CHI,happy,emotion_3408,ex03_default_00175,ex03_happy_00175,12.5,20.0,1.0,5,10,10,5,5,5,5,,,,,True
ex03::WHAT IS TAI CHI,happy,emotion_3408,ex03_default_00175,ex03_happy_00175,12.5,40.0,1.0,5,10,10,5,5,5,5,,,,,True
ex03::WHAT IS TAI CHI,happy,intent_3408_last,ex03_default_00175,ex03_happy_00175,0.0,20.0,1.0,7,14,14,7,7,7,7,0.39999999999999997,0.3001831501831503,0.8571428571428571,0.2857142857142857,True
ex03::WHAT IS TAI CHI,happy,intent_3408_last,ex03_default_00175,ex03_happy_00175,0.0,40.0,1.0,7,14,14,7,7,7,7,,,0.8571428571428571,0.5714285714285714,True
ex03::WHAT IS TAI CHI,happy,intent_3408_last,ex03_default_00175,ex03_happy_00175,12.5,20.0,0.8571428571428571,6,12,14,7,7,7,7,,,,,True
ex03::WHAT IS TAI CHI,happy,intent_3408_last,ex03_default_00175,ex03_happy_00175,12.5,40.0,1.0,7,14,14,7,7,7,7,,,,,True
ex03::WHAT IS TAI CHI,happy,speaker_count_3408_last,ex03_default_00175,ex03_happy_00175,0.0,20.0,0.8,2,4,5,2,3,2,3,0.13,0.24500000000000002,0.4,0.4,True
ex03::WHAT IS TAI CHI,happy,speaker_count_3408_last,ex03_default_00175,ex03_happy_00175,0.0,40.0,0.8,2,4,5,2,3,2,3,,,0.8,0.4,True
ex03::WHAT IS TAI CHI,happy,speaker_count_3408_last,ex03_default_00175,ex03_happy_00175,12.5,20.0,0.8,2,4,5,2,3,2,3,,,,,True
ex03::WHAT IS TAI CHI,happy,speaker_count_3408_last,ex03_default_00175,ex03_happy_00175,12.5,40.0,0.8,2,4,5,2,3,2,3,,,,,True
ex03::WHAT IS TAI CHI,happy,emotion_3407,ex03_default_00175,ex03_happy_00175,0.0,20.0,0.9090909090909091,5,10,11,5,6,5,6,0.34090909090909094,0.11000000000000001,0.7272727272727273,0.36363636363636365,True
ex03::WHAT IS TAI CHI,happy,emotion_3407,ex03_default_00175,ex03_happy_00175,0.0,40.0,0.9090909090909091,5,10,11,5,6,5,6,,,0.7272727272727273,0.5454545454545454,True
ex03::WHAT IS TAI CHI,happy,emotion_3407,ex03_default_00175,ex03_happy_00175,12.5,20.0,0.9090909090909091,5,10,11,5,6,5,6,,,,,True
ex03::WHAT IS TAI CHI,happy,emotion_3407,ex03_default_00175,ex03_happy_00175,12.5,40.0,0.9090909090909091,5,10,11,5,6,5,6,,,,,True
ex03::WHAT IS TAI CHI,happy,emotion_3409,ex03_default_00175,ex03_happy_00175,0.0,20.0,0.8571428571428571,3,6,7,3,4,3,4,0.3,0.09047619047619046,0.8571428571428571,0.5714285714285714,True
ex03::WHAT IS TAI CHI,happy,emotion_3409,ex03_default_00175,ex03_happy_00175,0.0,40.0,0.8571428571428571,3,6,7,3,4,3,4,,,0.8571428571428571,0.8571428571428571,True
ex03::WHAT IS TAI CHI,happy,emotion_3409,ex03_default_00175,ex03_happy_00175,12.5,20.0,0.8571428571428571,3,6,7,3,4,3,4,,,,,True
ex03::WHAT IS TAI CHI,happy,emotion_3409,ex03_default_00175,ex03_happy_00175,12.5,40.0,0.8571428571428571,3,6,7,3,4,3,4,,,,,True
ex03::WHAT IS TAI CHI,sad,asr_3408,ex03_default_00175,ex03_sad_00175,0.0,20.0,0.7692307692307693,10,20,26,11,15,11,15,0.5076923076923077,0.5070652173913044,0.6923076923076923,0.5384615384615384,True
ex03::WHAT IS TAI CHI,sad,asr_3408,ex03_default_00175,ex03_sad_00175,0.0,40.0,0.8461538461538461,11,22,26,11,15,11,15,,,0.8461538461538461,0.7692307692307693,True
ex03::WHAT IS TAI CHI,sad,asr_3408,ex03_default_00175,ex03_sad_00175,12.5,20.0,0.6153846153846154,8,16,26,11,15,11,15,,,,,True
ex03::WHAT IS TAI CHI,sad,asr_3408,ex03_default_00175,ex03_sad_00175,12.5,40.0,0.8461538461538461,11,22,26,11,15,11,15,,,,,True
ex03::WHAT IS TAI CHI,sad,emotion_3408,ex03_default_00175,ex03_sad_00175,0.0,20.0,0.6666666666666666,4,8,12,5,7,5,7,0.2208333333333333,0.2590909090909091,0.8333333333333334,0.16666666666666666,True
ex03::WHAT IS TAI CHI,sad,emotion_3408,ex03_default_00175,ex03_sad_00175,0.0,40.0,0.8333333333333334,5,10,12,5,7,5,7,,,0.8333333333333334,0.5,True
ex03::WHAT IS TAI CHI,sad,emotion_3408,ex03_default_00175,ex03_sad_00175,12.5,20.0,0.5,3,6,12,5,7,5,7,,,,,True
ex03::WHAT IS TAI CHI,sad,emotion_3408,ex03_default_00175,ex03_sad_00175,12.5,40.0,0.6666666666666666,4,8,12,5,7,5,7,,,,,True
ex03::WHAT IS TAI CHI,sad,intent_3408_last,ex03_default_00175,ex03_sad_00175,0.0,20.0,0.6666666666666666,6,12,18,7,11,7,11,0.2972222222222222,0.31875,0.5555555555555556,0.4444444444444444,True
ex03::WHAT IS TAI CHI,sad,intent_3408_last,ex03_default_00175,ex03_sad_00175,0.0,40.0,0.7777777777777778,7,14,18,7,11,7,11,,,0.7777777777777778,0.6666666666666666,True
ex03::WHAT IS TAI CHI,sad,intent_3408_last,ex03_default_00175,ex03_sad_00175,12.5,20.0,0.4444444444444444,4,8,18,7,11,7,11,,,,,True
ex03::WHAT IS TAI CHI,sad,intent_3408_last,ex03_default_00175,ex03_sad_00175,12.5,40.0,0.7777777777777778,7,14,18,7,11,7,11,,,,,True
ex03::WHAT IS TAI CHI,sad,speaker_count_3408_last,ex03_default_00175,ex03_sad_00175,0.0,20.0,1.0,2,4,4,2,2,2,2,0.1625,0.075,1.0,0.0,True
ex03::WHAT IS TAI CHI,sad,speaker_count_3408_last,ex03_default_00175,ex03_sad_00175,0.0,40.0,1.0,2,4,4,2,2,2,2,,,1.0,0.0,True
ex03::WHAT IS TAI CHI,sad,speaker_count_3408_last,ex03_default_00175,ex03_sad_00175,12.5,20.0,1.0,2,4,4,2,2,2,2,,,,,True
ex03::WHAT IS TAI CHI,sad,speaker_count_3408_last,ex03_default_00175,ex03_sad_00175,12.5,40.0,1.0,2,4,4,2,2,2,2,,,,,True
ex03::WHAT IS TAI CHI,sad,emotion_3407,ex03_default_00175,ex03_sad_00175,0.0,20.0,0.7692307692307693,5,10,13,5,8,5,8,0.2576923076923077,0.21969696969696967,0.7692307692307693,0.3076923076923077,True
ex03::WHAT IS TAI CHI,sad,emotion_3407,ex03_default_00175,ex03_sad_00175,0.0,40.0,0.7692307692307693,5,10,13,5,8,5,8,,,0.7692307692307693,0.6153846153846154,True
ex03::WHAT IS TAI CHI,sad,emotion_3407,ex03_default_00175,ex03_sad_00175,12.5,20.0,0.6153846153846154,4,8,13,5,8,5,8,,,,,True
ex03::WHAT IS TAI CHI,sad,emotion_3407,ex03_default_00175,ex03_sad_00175,12.5,40.0,0.7692307692307693,5,10,13,5,8,5,8,,,,,True
ex03::WHAT IS TAI CHI,sad,emotion_3409,ex03_default_00175,ex03_sad_00175,0.0,20.0,0.4,2,4,10,3,7,3,7,0.185,0.12777777777777777,0.6,0.4,True
ex03::WHAT IS TAI CHI,sad,emotion_3409,ex03_default_00175,ex03_sad_00175,0.0,40.0,0.6,3,6,10,3,7,3,7,,,0.6,0.6,True
ex03::WHAT IS TAI CHI,sad,emotion_3409,ex03_default_00175,ex03_sad_00175,12.5,20.0,0.2,1,2,10,3,7,3,7,,,,,True
ex03::WHAT IS TAI CHI,sad,emotion_3409,ex03_default_00175,ex03_sad_00175,12.5,40.0,0.4,2,4,10,3,7,3,7,,,,,True
ex03::WHAT IS TAI CHI,confused,asr_3408,ex03_default_00175,ex03_confused_00175,0.0,20.0,0.7692307692307693,10,20,26,11,15,11,15,0.5692307692307692,0.4987483530961792,0.6923076923076923,0.46153846153846156,True
ex03::WHAT IS TAI CHI,confused,asr_3408,ex03_default_00175,ex03_confused_00175,0.0,40.0,0.8461538461538461,11,22,26,11,15,11,15,,,0.7692307692307693,0.6153846153846154,True
ex03::WHAT IS TAI CHI,confused,asr_3408,ex03_default_00175,ex03_confused_00175,12.5,20.0,0.6923076923076923,9,18,26,11,15,11,15,,,,,True
ex03::WHAT IS TAI CHI,confused,asr_3408,ex03_default_00175,ex03_confused_00175,12.5,40.0,0.8461538461538461,11,22,26,11,15,11,15,,,,,True
ex03::WHAT IS TAI CHI,confused,emotion_3408,ex03_default_00175,ex03_confused_00175,0.0,20.0,1.0,5,10,10,5,5,5,5,0.4,0.1538888888888889,0.6,0.2,True
ex03::WHAT IS TAI CHI,confused,emotion_3408,ex03_default_00175,ex03_confused_00175,0.0,40.0,1.0,5,10,10,5,5,5,5,,,0.8,0.4,True
ex03::WHAT IS TAI CHI,confused,emotion_3408,ex03_default_00175,ex03_confused_00175,12.5,20.0,0.8,4,8,10,5,5,5,5,,,,,True
ex03::WHAT IS TAI CHI,confused,emotion_3408,ex03_default_00175,ex03_confused_00175,12.5,40.0,1.0,5,10,10,5,5,5,5,,,,,True
ex03::WHAT IS TAI CHI,confused,intent_3408_last,ex03_default_00175,ex03_confused_00175,0.0,20.0,0.7058823529411765,6,12,17,7,10,7,10,0.3411764705882353,0.37633699633699635,0.5882352941176471,0.5882352941176471,True
ex03::WHAT IS TAI CHI,confused,intent_3408_last,ex03_default_00175,ex03_confused_00175,0.0,40.0,0.8235294117647058,7,14,17,7,10,7,10,,,0.7058823529411765,0.7058823529411765,True
ex03::WHAT IS TAI CHI,confused,intent_3408_last,ex03_default_00175,ex03_confused_00175,12.5,20.0,0.35294117647058826,3,6,17,7,10,7,10,,,,,True
ex03::WHAT IS TAI CHI,confused,intent_3408_last,ex03_default_00175,ex03_confused_00175,12.5,40.0,0.8235294117647058,7,14,17,7,10,7,10,,,,,True
ex03::WHAT IS TAI CHI,confused,speaker_count_3408_last,ex03_default_00175,ex03_confused_00175,0.0,20.0,0.8,2,4,5,2,3,2,3,0.25,0.09833333333333333,0.4,0.0,True
ex03::WHAT IS TAI CHI,confused,speaker_count_3408_last,ex03_default_00175,ex03_confused_00175,0.0,40.0,0.8,2,4,5,2,3,2,3,,,0.4,0.4,True
ex03::WHAT IS TAI CHI,confused,speaker_count_3408_last,ex03_default_00175,ex03_confused_00175,12.5,20.0,0.8,2,4,5,2,3,2,3,,,,,True
ex03::WHAT IS TAI CHI,confused,speaker_count_3408_last,ex03_default_00175,ex03_confused_00175,12.5,40.0,0.8,2,4,5,2,3,2,3,,,,,True
ex03::WHAT IS TAI CHI,confused,emotion_3407,ex03_default_00175,ex03_confused_00175,0.0,20.0,0.5,3,6,12,5,7,5,7,0.32916666666666666,0.3118181818181818,0.3333333333333333,0.3333333333333333,True
ex03::WHAT IS TAI CHI,confused,emotion_3407,ex03_default_00175,ex03_confused_00175,0.0,40.0,0.8333333333333334,5,10,12,5,7,5,7,,,0.6666666666666666,0.6666666666666666,True
ex03::WHAT IS TAI CHI,confused,emotion_3407,ex03_default_00175,ex03_confused_00175,12.5,20.0,0.3333333333333333,2,4,12,5,7,5,7,,,,,True
ex03::WHAT IS TAI CHI,confused,emotion_3407,ex03_default_00175,ex03_confused_00175,12.5,40.0,0.8333333333333334,5,10,12,5,7,5,7,,,,,True
ex03::WHAT IS TAI CHI,confused,emotion_3409,ex03_default_00175,ex03_confused_00175,0.0,20.0,0.25,1,2,8,3,5,3,5,0.18125,0.15,0.25,0.5,True
ex03::WHAT IS TAI CHI,confused,emotion_3409,ex03_default_00175,ex03_confused_00175,0.0,40.0,0.75,3,6,8,3,5,3,5,,,0.5,0.5,True
ex03::WHAT IS TAI CHI,confused,emotion_3409,ex03_default_00175,ex03_confused_00175,12.5,20.0,0.25,1,2,8,3,5,3,5,,,,,True
ex03::WHAT IS TAI CHI,confused,emotion_3409,ex03_default_00175,ex03_confused_00175,12.5,40.0,0.5,2,4,8,3,5,3,5,,,,,True
ex03::WHAT IS TAI CHI,whisper,asr_3408,ex03_default_00175,ex03_whisper_00175,0.0,20.0,0.72,9,18,25,11,14,11,14,0.534,0.5480072463768114,0.72,0.56,True
ex03::WHAT IS TAI CHI,whisper,asr_3408,ex03_default_00175,ex03_whisper_00175,0.0,40.0,0.8,10,20,25,11,14,11,14,,,0.88,0.72,True
ex03::WHAT IS TAI CHI,whisper,asr_3408,ex03_default_00175,ex03_whisper_00175,12.5,20.0,0.72,9,18,25,11,14,11,14,,,,,True
ex03::WHAT IS TAI CHI,whisper,asr_3408,ex03_default_00175,ex03_whisper_00175,12.5,40.0,0.8,10,20,25,11,14,11,14,,,,,True
ex03::WHAT IS TAI CHI,whisper,emotion_3408,ex03_default_00175,ex03_whisper_00175,0.0,20.0,0.6,3,6,10,5,5,5,5,0.36,0.15222222222222223,0.6,0.4,True
ex03::WHAT IS TAI CHI,whisper,emotion_3408,ex03_default_00175,ex03_whisper_00175,0.0,40.0,1.0,5,10,10,5,5,5,5,,,0.8,0.4,True
ex03::WHAT IS TAI CHI,whisper,emotion_3408,ex03_default_00175,ex03_whisper_00175,12.5,20.0,0.6,3,6,10,5,5,5,5,,,,,True
ex03::WHAT IS TAI CHI,whisper,emotion_3408,ex03_default_00175,ex03_whisper_00175,12.5,40.0,0.8,4,8,10,5,5,5,5,,,,,True
ex03::WHAT IS TAI CHI,whisper,intent_3408_last,ex03_default_00175,ex03_whisper_00175,0.0,20.0,0.6666666666666666,6,12,18,7,11,7,11,0.38611111111111107,0.4352941176470588,0.5555555555555556,0.3333333333333333,True
ex03::WHAT IS TAI CHI,whisper,intent_3408_last,ex03_default_00175,ex03_whisper_00175,0.0,40.0,0.7777777777777778,7,14,18,7,11,7,11,,,0.6666666666666666,0.7777777777777778,True
ex03::WHAT IS TAI CHI,whisper,intent_3408_last,ex03_default_00175,ex03_whisper_00175,12.5,20.0,0.6666666666666666,6,12,18,7,11,7,11,,,,,True
ex03::WHAT IS TAI CHI,whisper,intent_3408_last,ex03_default_00175,ex03_whisper_00175,12.5,40.0,0.7777777777777778,7,14,18,7,11,7,11,,,,,True
ex03::WHAT IS TAI CHI,whisper,speaker_count_3408_last,ex03_default_00175,ex03_whisper_00175,0.0,20.0,0.5,1,2,4,2,2,2,2,0.375,0.1,0.5,0.5,True
ex03::WHAT IS TAI CHI,whisper,speaker_count_3408_last,ex03_default_00175,ex03_whisper_00175,0.0,40.0,1.0,2,4,4,2,2,2,2,,,0.5,0.5,True
ex03::WHAT IS TAI CHI,whisper,speaker_count_3408_last,ex03_default_00175,ex03_whisper_00175,12.5,20.0,0.5,1,2,4,2,2,2,2,,,,,True
ex03::WHAT IS TAI CHI,whisper,speaker_count_3408_last,ex03_default_00175,ex03_whisper_00175,12.5,40.0,1.0,2,4,4,2,2,2,2,,,,,True
ex03::WHAT IS TAI CHI,whisper,emotion_3407,ex03_default_00175,ex03_whisper_00175,0.0,20.0,0.5,3,6,12,5,7,5,7,0.3416666666666667,0.3015151515151515,0.5,0.3333333333333333,True
ex03::WHAT IS TAI CHI,whisper,emotion_3407,ex03_default_00175,ex03_whisper_00175,0.0,40.0,0.8333333333333334,5,10,12,5,7,5,7,,,0.6666666666666666,0.6666666666666666,True
ex03::WHAT IS TAI CHI,whisper,emotion_3407,ex03_default_00175,ex03_whisper_00175,12.5,20.0,0.5,3,6,12,5,7,5,7,,,,,True
ex03::WHAT IS TAI CHI,whisper,emotion_3407,ex03_default_00175,ex03_whisper_00175,12.5,40.0,0.6666666666666666,4,8,12,5,7,5,7,,,,,True
ex03::WHAT IS TAI CHI,whisper,emotion_3409,ex03_default_00175,ex03_whisper_00175,0.0,20.0,0.75,3,6,8,3,5,3,5,0.33125,0.13214285714285715,0.5,0.25,True
ex03::WHAT IS TAI CHI,whisper,emotion_3409,ex03_default_00175,ex03_whisper_00175,0.0,40.0,0.75,3,6,8,3,5,3,5,,,0.75,0.25,True
