uid,block,policy,retained,lag_ms,envelope_sum,n
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,-40,6.457744479693177,10
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,-20,6.355025403633696,10
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,0,6.141709427924655,10
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,20,5.781045084510741,10
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,40,5.611577036876801,10
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,60,5.650959576200884,10
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,80,5.394036605543229,10
ex03_enunciated_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,1,100,4.743217382489568,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,-100,4.683692665898832,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,-80,4.829117859970841,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,-60,4.971709745957962,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,-40,5.016303996130176,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,-20,4.672445080416158,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,0,3.8405938059830347,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,20,2.8788389836692994,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,40,2.2535409668006645,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,60,2.0187031014484926,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,80,1.983610395355538,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,0,100,2.104161285934676,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,-100,1.2363946670021106,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,-80,1.5569020619419158,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,-60,1.59775580704472,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,-40,1.3896925678184942,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,-20,1.3767787298454075,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,0,1.8705247835878347,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,20,2.5444520857845014,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,40,2.8675727303137117,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,60,2.8312882163906106,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,80,2.6997271741324544,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3408,1,100,2.5339135584076242,4
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,-100,1.880747867317925,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,-80,2.1673845616784506,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,-60,2.553157542754594,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,-40,2.857646812800422,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,-20,2.7850716955339148,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,0,2.191741220946193,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,20,1.390404580001725,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,40,0.8471082045326095,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,60,0.7564138255943709,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,80,0.96091946220383,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,0,100,1.1950733443010275,5
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,-100,4.0393394655830175,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,-80,4.218635360234306,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,-60,4.016308010248087,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,-40,3.5483497511482485,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,-20,3.2641521147276515,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,0,3.5193773686246765,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,20,4.032886489452076,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,40,4.274005492581766,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,60,4.093577492244733,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,80,3.722418107284163,9
ex03_happy_00010,ex03::IS THAT SUCCESS,intent_3408_last,1,100,3.4430015000412726,9
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,-100,4.729620831918626,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,-80,5.353541751712423,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,-60,5.675091750643331,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,-40,5.489947632785668,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,-20,4.920817657215208,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,0,4.167587093039849,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,20,3.464437245480098,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,40,2.9598041665873773,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,60,2.645350445919784,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,80,2.5249218073910784,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,0,100,2.629809915254306,11
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,-100,1.1904665009823159,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,-80,1.0324781702003345,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,-60,0.8943738023593507,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,-40,0.9160489311630021,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,-20,1.1284061530463578,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,0,1.5435314965310205,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,20,1.9588538239737026,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,40,2.1613095305269985,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,60,2.2046408719193193,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,80,2.158415762096914,3
ex03_happy_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,1,100,2.008264929087994,3
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,-100,4.683692665898832,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,-80,4.829117859970841,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,-60,4.971709745957962,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,-40,5.016303996130176,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,-20,4.672445080416158,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,0,3.8405938059830347,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,20,2.8788389836692994,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,40,2.2535409668006645,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,60,2.0187031014484926,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,80,1.983610395355538,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,0,100,2.104161285934676,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,-100,1.2363946670021106,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,-80,1.5569020619419158,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,-60,1.59775580704472,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,-40,1.3896925678184942,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,-20,1.3767787298454075,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,0,1.8705247835878347,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,20,2.5444520857845014,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,40,2.8675727303137117,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,60,2.8312882163906106,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,80,2.6997271741324544,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3407,1,100,2.5339135584076242,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,-100,4.642618332502326,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,-80,4.822066995629132,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,-60,5.048681277870352,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,-40,5.167113370606777,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,-20,4.926265425832582,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,0,4.30013795146852,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,20,3.526954350957926,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,40,2.8373519856814444,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,60,2.3074217660291287,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,80,2.0036012544696704,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,0,100,1.9798609604657855,10
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,-100,1.2774690003986169,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,-80,1.5639529262836247,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,-60,1.5207842751323295,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,-40,1.238883193341894,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,-20,1.122958384428983,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,0,1.410980638102349,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,20,1.8963367184958746,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,40,2.283761711432932,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,60,2.5425695518099745,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,80,2.679736315018322,4
ex03_happy_00010,ex03::IS THAT SUCCESS,emotion_3409,1,100,2.658213883876515,4
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,-100,6.223422684627658,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,-80,6.881906736569928,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,-60,7.695015198366516,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,-40,8.27545697091365,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,-20,8.045147894725918,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,0,7.02540314634967,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,20,5.897094845378981,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,40,4.951368737567482,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,60,4.265886380733277,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,80,4.196911985125528,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,0,100,4.953107453706732,15
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,-100,6.330881363302705,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,-80,6.20854004841873,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,-60,5.585100060896555,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,-40,5.070061038754186,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,-20,5.51350064727278,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,0,6.462734836347964,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,20,6.784332705808077,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,40,6.423392394073348,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,60,5.854867654897626,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,80,5.375843208682011,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,1,100,4.974339207370225,13
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,-100,3.8434189471584834,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,-80,4.703995208317963,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,-60,5.54289463020544,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,-40,6.115605161118239,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,-20,6.00364428546821,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,0,5.130112747592819,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,20,3.9577335376543354,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,40,2.997282334932495,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,60,2.5836677239660575,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,80,2.832691311293233,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,0,100,3.8024231788221,11
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,-100,8.710885100771879,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,-80,8.386451576670693,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,-60,7.7372206290576315,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,-40,7.229912848549598,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,-20,7.555004256530489,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,0,8.358025235104815,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,20,8.72369401353272,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,40,8.377478796708335,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,60,7.537086311664846,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,80,6.740063882514305,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,1,100,6.125023482254856,17
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,-100,10.655073954341171,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,-80,11.642809919545057,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,-60,11.936314325720895,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,-40,11.53165349325765,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,-20,10.583378762531424,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,0,9.207248809240197,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,20,7.81936441538605,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,40,6.790836273730447,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,60,6.216207295605443,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,80,6.243426882556066,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,0,100,6.994180969651568,21
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,-100,1.8992300935891893,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,-80,1.4476368654435996,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,-60,1.3438009335421754,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,-40,1.813864516410185,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,-20,2.975269779467275,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,0,4.28088917345744,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,20,4.862063135801009,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,40,4.583924857910383,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,60,3.9045467400254603,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,80,3.3293283112514733,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,speaker_count_3408_last,1,100,2.93326569142539,7
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,-100,4.9576041815090175,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,-80,5.700494787368588,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,-60,6.693616606207263,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,-40,7.506373588045576,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,-20,7.517003362862018,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,0,6.645745857256005,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,20,5.393137854157812,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,40,4.217987858785148,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,60,3.5615258044716795,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,80,3.7927644978205657,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,0,100,4.885505111695868,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,-100,7.596699866421344,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,-80,7.389951997620069,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,-60,6.586498653055809,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,-40,5.839144421622262,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,-20,6.041645179136682,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,0,6.84239212544163,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,20,7.288289697029246,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,40,7.156773272855683,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,60,6.5592282311592225,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,80,5.779990695986972,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3407,1,100,5.04194154938109,14
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,-100,8.56238518530291,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,-80,8.805665374122059,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,-60,9.182666147853142,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,-40,9.482362841985285,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,-20,9.186290087282265,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,0,8.149344412208677,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,20,6.869622116206968,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,40,5.828953362505538,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,60,5.297943590891254,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,80,5.47549117343935,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,0,100,6.210557632252109,18
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,-100,3.991918862627451,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,-80,4.284781410866597,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,-60,4.09744911140993,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,-40,3.863155167682552,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,-20,4.372358454716434,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,0,5.338793570488959,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,20,5.81180543498009,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,40,5.545807769135293,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,60,4.822810444739648,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,80,4.097264020368189,10
ex03_happy_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3409,1,100,3.716889028824848,10
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,-100,7.691882630054153,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,-80,8.72903866815218,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,-60,9.56139832934469,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,-40,9.578380954292049,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,-20,8.635947791980362,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,0,7.2333965364351664,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,20,6.062264085236661,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,40,5.442681642118157,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,60,5.5913231828013314,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,80,6.376391367669763,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,0,100,7.218175730145302,20
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,-100,6.634401504543633,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,-80,6.048355534827449,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,-60,5.414157766185296,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,-40,5.2946727337466974,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,-20,5.997352860032169,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,0,7.1270456142337855,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,20,7.581641363867599,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,40,7.026756691307292,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,60,6.383083045628609,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,80,6.133585127160207,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,emotion_3408,1,100,6.043380070217935,16
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,intent_3408_last,0,-100,4.381652835332171,13
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,intent_3408_last,0,-80,4.787301840865249,13
ex03_happy_00037,ex03::THE VACANCIES ARE IN SUPPORT SERVICES AND ARTS,intent_3408_last,0,-60,5.396245279487066,13
